date,asset_0,asset_1,asset_2
2020-09-02,-0.002844622603139668,-0.01752829190618954,0.0033025333532406
2020-09-03,-0.0057055804979552205,-0.018574911349390266,-0.03860484330594227
2020-09-04,0.0043953277017976244,0.0016990659280409215,0.012613531089680885
2020-09-07,-0.003646814787304331,0.012822093943390955,0.0169871810945057
2020-09-08,0.005673336936595108,0.003282280237045354,0.00226081461648886
2020-09-09,-0.0030331042719228263,-0.0007010371882731903,0.027533059916662994
2020-09-10,-0.007240021351773374,-0.017304099538192674,0.02191406322043732
2020-09-11,-0.0022063899666333597,-0.03620375794154784,-0.01743835612317879
2020-09-14,0.007432098296814349,0.0016930721658465764,0.004822778775393388
2020-09-15,-0.015364161142498833,-0.007323762350401775,-0.0074618094773734045
2020-09-16,-0.0063778348231608994,0.025467975968130663,-0.0003352887910832436
2020-09-17,-0.007789502767152512,-0.020719373202207847,0.008139621398127295
2020-09-18,0.0022612364864136314,0.019956999447391377,-0.001202850103416031
2020-09-21,0.0020677247293590106,0.015064559263262778,0.0027671424905384434
2020-09-22,0.008942302963800053,0.005936243271335684,0.013874260399496352
2020-09-23,-0.002540968216916184,0.0,-0.010231834522373306
2020-09-24,-0.0042254558798957564,-0.0021025505468725836,0.008211528565575943
2020-09-25,-0.015974769336563055,-0.004588320212827068,0.01740026730336086
2020-09-28,0.009575356850776373,0.011710852107468916,0.006652379022320076
2020-09-29,0.005716282731533351,0.02173420694834105,0.008926471099504285
2020-09-30,0.007432418293652265,0.0048226023579096555,0.030195999501915205
2020-10-01,-0.007315702435934379,0.010124435867103987,0.03212224493643445
2020-10-02,0.02341991136425281,0.0030589751150245093,-0.006711860640270406
2020-10-05,-0.0005492678423858477,-0.002660233581886162,0.0017703140411262641
2020-10-06,-0.002319957891407598,0.010897406774054152,0.03257101073349511
2020-10-07,0.001958297911580864,-0.005148641664996179,0.01753910755951127
2020-10-08,0.0021989780938775905,-0.0033314996870508207,0.12661598362581983
2020-10-09,0.010177701123303962,0.0064257499500486315,-0.006274050392506725
2020-10-12,-0.012126554112074417,0.04211411251692332,0.019078438805710585
2020-10-13,-0.0054355483590464715,0.0036513850420805127,0.03775074872979922
2020-10-14,0.00018441371522115446,0.022413962964991763,0.03431629436179362
2020-10-15,0.0008595505121014035,-0.006785015836828778,0.0849102277797451
2020-10-16,0.01576487646093927,0.01141602761123317,-0.03027499529203259
2020-10-19,-0.0032008858023998554,0.0026115039458236566,0.03571673801973452
2020-10-20,-0.002786697094534052,0.007305491502101358,0.013222297879683653
2020-10-21,-0.007108075055062835,-0.0011295862259761424,-0.006358169933862068
2020-10-22,-0.003426631319750184,0.0027673175509377312,-0.04840070953386311
2020-10-23,-0.00221024118562807,-0.003085880246494477,-0.11990303254359846
2020-10-26,0.010830105484197716,-0.015329818716034671,0.043429451929624774
2020-10-27,-0.007366042674309736,0.004927301551103769,-0.004157528824601631
2020-10-28,0.011958571214282232,0.012905152057715474,-0.02829310201599211
2020-10-29,-0.009029396429943604,-0.0019304565376874194,-0.01938224449936754
2020-10-30,-0.005198266310348809,0.0102360843127971,0.04079376842602822
2020-11-02,0.0037496613117913302,0.0006786192584029571,0.032501208284666294
2020-11-03,-0.005389199274919321,0.0063400180394967975,0.006767610267700563
2020-11-04,0.0030171584451790245,0.005391555899935119,0.03710391800920432
2020-11-05,-0.013161986515315527,-0.009559702186977992,0.017422122080461122
2020-11-06,0.006198999080117895,-0.006326679430040727,-0.041352932727292124
2020-11-09,-0.002800172239034504,0.0006813318718119632,0.006284772484400847
2020-11-10,-0.006490339131870471,-0.024355951565383616,-0.030537595031082
2020-11-11,0.0034549210904992744,0.02108122304558213,0.050900227900227524
2020-11-12,-0.023912575734528208,-0.017942672247512448,0.006833823403773698
2020-11-13,0.013788304008965024,-0.0015425900978950358,-0.04346763456194869
2020-11-16,-0.006262525979303879,-0.0017873690670513476,-0.00949773919092467
2020-11-17,0.01457762532513418,-0.019666905914558996,-0.06419876077133224
2020-11-18,0.022336614138507516,0.009844730168094395,-0.005872086315763081
2020-11-19,0.0025774393456050593,0.02676365189788843,0.04235837141187604
2020-11-20,0.005998880923976824,0.00014913104267422206,0.016363195584229162
2020-11-23,0.009492574291194655,-0.005582520446545058,-0.06095644581905246
2020-11-24,-0.002471158212341451,0.028339866576635897,0.013179927022311633
2020-11-25,0.01788620936355767,-0.009166503933828007,-0.04977243020772948
2020-11-26,0.010923051500557834,-0.03258727528610539,-0.008174578197676419
2020-11-27,0.004991532240177676,0.019218203064171657,0.018236618133556703
2020-11-30,0.010926809152846495,-0.029134899590692376,-0.050277132790258694
2020-12-01,-0.02762849174068005,-0.0033858601056672155,0.006095449446181567
2020-12-02,-0.002853151137354515,-0.012013635923421973,-0.03498927121736173
2020-12-03,-0.003219403356572892,0.023069126548719954,0.04288056302579579
2020-12-04,0.0043061955685277375,0.018057350734728583,0.07494705523716627
2020-12-07,0.0019054988028754938,0.004471884101970636,0.05761886305530961
2020-12-08,0.008439735918833291,0.023185785792309455,0.025248391499066658
2020-12-09,0.004007939847765263,-0.0035042282717492323,-0.005000275342793459
2020-12-10,0.007044362475071786,0.0020511439050401314,-0.0020947102761840197
2020-12-11,0.0044300874375764465,-0.0076910674900301235,-0.014592268383646134
2020-12-14,-0.007196242075906301,-0.008841242124599802,-0.012668840823859995
2020-12-15,0.002747312017662873,-0.004668202776238917,0.1353166841897706
2020-12-16,-0.002681673501802262,-0.01714716120458204,-0.041832696836128
2020-12-17,0.00666369077861817,-0.038388006021663035,-0.05347121367683638
2020-12-18,-0.003425954577636503,-0.007901802347929254,-0.02152337383085412
2020-12-21,0.013517398525807689,0.0005097118179420157,-0.035446567451716815
2020-12-22,-0.00494371533051452,0.0007323185830445667,0.03034195341380186
2020-12-23,-0.010630536665193313,0.0022592218700723254,0.005935024657598653
2020-12-24,-0.008525633246505238,0.010445269821082848,0.039289748931841784
2020-12-25,-0.00606596553413441,-0.04232275448221556,-0.06749107331435766
2020-12-28,-0.0054515948048126095,0.01771672530306767,0.017497758575059086
2020-12-29,-0.0044089185371971595,-0.024339202682556516,-0.01819724123253097
2020-12-30,-0.0031119961506697047,0.0022468389302368053,-0.0338278969185718
2020-12-31,-0.00798411315021752,-0.005703354292668772,0.0006227038828787723
2021-01-01,-0.002299803301902159,-0.018468075650792226,-0.05256606712507206
2021-01-04,-0.011524163063240889,0.001148381725759151,-0.014726129872195681
2021-01-05,0.028594359523893775,-0.026588344016086674,-0.012473124842489969
2021-01-06,0.004474217690938254,0.02849320904618957,0.02069905258271132
2021-01-07,0.013124929838405075,0.010549124695610201,-0.11554175561970448
2021-01-08,0.007034553639318153,0.028081690196084308,0.020805692766870276
2021-01-11,0.002910380168535065,0.008823691380105858,0.10677611383930952
2021-01-12,-0.008183575231273887,-0.007138773603279858,-0.0058395266373975074
2021-01-13,0.011060002714940786,0.015222105629907112,-0.02747919159891432
2021-01-14,-5.769776532960069e-05,-0.03895236860082851,-0.016032495024879134
2021-01-15,-0.006540988092310962,0.01556842631931965,0.03611110968421327
2021-01-18,-0.003321067657433452,-0.0163103436268498,-0.01730718642133755
2021-01-19,0.002630823055220999,0.011995334511609945,0.0161571905234128
2021-01-20,-0.00011674603754796564,0.021835075975821905,0.010845920427172029
2021-01-21,-0.012070898160426724,-0.02837318954265755,-0.029452771017468238
2021-01-22,-0.010093169677736213,-0.024274475513509364,-0.04925102969626416
2021-01-25,-0.01258123314471693,-0.00013543105755586815,0.01832566437213501
2021-01-26,0.010326410768777716,0.01854263730700878,0.053290764282768466
2021-01-27,-0.0005980743490323626,-0.0011672882384479166,0.0010407532409399955
2021-01-28,-0.006099842058029381,-0.029282352632617248,-0.05094269900666093
2021-01-29,-0.010718859616033027,-0.009631027625374045,-0.022103035296720752
2021-02-01,-0.013589772854106119,-0.0007290392185628214,-0.04136624223452856
2021-02-02,0.000496631308360751,-0.02589341485875607,-0.06997917599526948
2021-02-03,-0.019104543100655347,0.05109368605269449,0.04807345500262783
2021-02-04,0.04970293514896795,0.009232937660992091,0.011364031324829549
2021-02-05,-0.008614259931468693,0.00497802675751724,0.07477746853358713
2021-02-08,-0.0034637317690450198,-0.01285151866706813,-0.006962143345558558
2021-02-09,0.01243896319960669,0.017765658913509785,0.01795529711451649
2021-02-10,0.014695496421566201,-0.014224472722117576,-0.04614210448825773
2021-02-11,0.00593519889369909,-0.020478644895924547,-0.0011915196265851469
2021-02-12,0.016108129828027895,-0.037776684595342336,-0.04021280504200253
2021-02-15,-0.020265893893404163,-0.010971413473212399,0.02463394210323222
2021-02-16,0.0037932341548909676,0.04585838910962048,0.04193357517885765
2021-02-17,0.0017712170401096294,-0.0100866568523581,-0.024063755330148706
2021-02-18,-0.0018270720586958111,-0.019328266599888844,-0.0512345859010529
2021-02-19,0.013817523608262716,-0.012961354730212982,-0.036436802368687404
2021-02-22,0.02591894881346457,0.03874294465505557,0.046348355546253384
2021-02-23,-0.009197286345216993,0.025213024447838128,0.047812040425278646
2021-02-24,0.01306432310292438,0.002819481695872428,0.037335010469022656
2021-02-25,-0.011085762925724829,0.01764768488875168,0.03876779427650434
2021-02-26,0.005662256416679945,-0.004227203165955373,0.017417963888751054
2021-03-01,-0.004720681863057852,0.01637920498455081,0.07905243778179138
2021-03-02,-0.003771191531818374,-0.01502979855755937,0.005161136057840299
2021-03-03,0.005162063350942603,0.015392810445605809,0.014823128420135223
2021-03-04,0.009586881177904294,-0.001381066023628419,-0.003234937980317265
2021-03-05,0.005143546729387882,0.023116465215966775,0.0803450783611821
2021-03-08,-0.0005061045732310809,0.015159304078468328,0.007079858095940583
2021-03-09,0.010408549900935649,-0.004914198806961756,-0.00507475414515135
2021-03-10,-0.013141211342586723,-0.017683217211553526,-0.014981813142339484
2021-03-11,0.005416983166587563,0.0036002880148555683,0.006486599368272561
2021-03-12,-0.009652720556951988,0.017936862204259274,0.05611341298759176
2021-03-15,0.006460029870051676,-0.012985587361179718,-0.047308971544201106
2021-03-16,0.026011955272172704,-0.03660544567536772,-0.041694894294368345
2021-03-17,-0.0025790701862363763,0.006243416126307633,0.010996816105212748
2021-03-18,0.0019805519920117476,-0.014599740503490222,-0.03004944796541842
2021-03-19,-0.012519141115539645,-0.03943149739495089,-0.048328086073804455
2021-03-22,0.00033360023257689164,-0.011218090499386935,0.011291813566499442
2021-03-23,0.00422457477535465,0.019711869208497657,0.03588835603591267
2021-03-24,-0.004206802822266709,-0.02708392538849147,-0.03655231880843268
2021-03-25,-0.012451207828313327,0.0024656376623080067,0.019583733431163042
2021-03-26,0.030507503146406156,0.01703989105949444,0.023758093445249484
2021-03-29,0.004424417196829511,0.003715397931049358,-0.04955503671370076
2021-03-30,-0.0028820412310724963,-0.019381279664605677,0.03231684066245499
2021-03-31,-0.00992597295946196,-0.024144666909175716,-0.003697576672395231
2021-04-01,0.024622890311041257,0.024413728714730354,-0.006994645387893739
2021-04-02,-0.007150483235250915,-0.03740391394807274,-0.12184121881948873
2021-04-05,-0.013969983395247354,0.04810865295911815,0.005807678470473254
2021-04-06,0.007468418516761943,0.022632883103146373,-0.004537702888526063
2021-04-07,-0.01635228538285116,-0.041811917279773514,-0.007692220213591394
2021-04-08,-0.010085294742705586,0.025043375104309984,0.03695628471433299
2021-04-09,-0.001959600835410802,-0.00945648892819062,0.006988279761963367
2021-04-12,0.010713038958322763,0.029100999727612598,0.04769864576468552
2021-04-13,-0.019089821183833067,-0.043554839189052896,-0.08328615317548016
2021-04-14,-0.002206524701297563,-0.009446401086114276,-0.008737180698190294
2021-04-15,0.005443396747972784,-0.03694581874727432,-0.09072948807249681
2021-04-16,-0.0013535782852297507,0.018595824838696595,0.016427173986372612
2021-04-19,-0.005420974403238965,-0.033209561516263086,-0.08254582843646041
2021-04-20,0.00987896691790957,-0.019957765711453135,-0.008174386751047313
2021-04-21,-0.005734401476121143,0.02259643060084704,0.05712909369145702
2021-04-22,0.006955058155844185,0.0014550753636375369,-0.05875856161837267
2021-04-23,0.004155547421008654,0.02034417108799036,0.05141017778952928
2021-04-26,-0.01856622797955665,-0.04552959079641006,-0.06801379812405906
2021-04-27,-0.008888781698012882,-0.00369969322411845,-0.0005494634476534976
2021-04-28,0.017477113737392802,-0.0022910706618187726,-0.06416505716141863
2021-04-29,0.02041519211293985,0.032031814917682144,0.01656871415985961
2021-04-30,0.010922857172950717,-0.003951662352271512,-0.06925464690507588
2021-05-03,-0.009812501889023273,0.011170342248836507,0.04877737911795821
2021-05-04,-0.0008907856251448854,0.012875023475917624,0.07427138936829314
2021-05-05,0.009082690827211914,0.02760444747723967,0.07333306253742577
2021-05-06,-0.008614400504275976,-0.0050138234919423486,-0.001803563389055185
2021-05-07,-0.01013758853638469,0.0020230213462035795,-0.02359349020027357
2021-05-10,-0.0031513068006523426,0.007928674624186005,0.04677398003874078
2021-05-11,-0.0041207991118843434,-0.01660707743955525,-0.09219359988526965
2021-05-12,-0.0001134041045722789,-0.00470318694241445,0.0160472016783606
2021-05-13,0.010997874324734758,0.013953490006193947,0.0025460558898939833
2021-05-14,-0.005943704088432811,-0.007669823599601111,0.012474516432601446
2021-05-17,-0.02013766070163847,-0.0207832436981773,-0.008930555308462429
2021-05-18,-0.006677893856108286,-0.04456362076462017,-0.031190911234383223
2021-05-19,-0.010083885844045515,-0.042412610088404135,-0.07102153990705962
2021-05-20,-0.015338573653802756,0.009205007276598343,0.023887157055640484
2021-05-21,0.01070194567025351,0.029735207237416184,0.05482367080362738
2021-05-24,0.0005295715688879987,-0.026970221781312476,-0.08540769912654234
2021-05-25,-0.003645272133500299,0.010940169249081366,0.017174980283869212
2021-05-26,0.020948780582646487,0.024591181684207486,0.0935443480214786
2021-05-27,0.015779396880672536,-0.002403799490413583,-0.004007805884153504
2021-05-28,0.022305747923142105,0.022636322932904296,-0.004306310889948484
2021-05-31,0.014638726910313204,0.03414991783899857,0.04524889345059324
2021-06-01,-0.000932754613240272,-0.010496993855091286,-0.0032016505127857586
2021-06-02,-0.028442760232903375,-0.031748946537639156,-0.0500435578248114
2021-06-03,0.00028262897099962103,0.01473797093698792,-0.01793718238090891
2021-06-04,0.002937856607623246,-0.013179106169741606,-0.017579227799377373
2021-06-07,0.011323725387861083,0.010707326419538088,0.012429131666979787
2021-06-08,-0.007687198331670864,0.012597572548847857,0.025535704813974602
2021-06-09,0.0008978039503182433,0.01278282335688874,-0.005720802000385383
2021-06-10,0.001121797381638867,0.008226538015728035,0.055279044880592876
2021-06-11,-0.0012324322364972717,-0.002757094487710665,0.02543516968760029
2021-06-14,0.0003928211059447406,-0.011768626387620551,-0.06548005948146851
2021-06-15,-0.01401752899987474,-0.040981366270429365,-0.005433611636988744
2021-06-16,-0.0023314966225300715,-0.003745127596441411,0.017033448479672808
2021-06-17,0.0013679655561897874,0.005381449845605957,0.005371861218914864
2021-06-18,0.014515032734470301,0.010390592198040949,0.0073572315408600986
2021-06-21,-0.022443035233220887,-0.009621522787426784,0.001999426810217919
2021-06-22,-0.01457827207803486,0.020767041505240114,0.020716718219316865
2021-06-23,-0.00570790520325315,0.010557308191104564,0.008023464466653252
2021-06-24,0.0035146220826227648,0.009798993753727281,0.09780470722853529
2021-06-25,0.004728326004421302,-0.01691568510126018,0.0019752262198982073
